BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;PUN;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercure;HEINE;MEAA3253N23461;Formation nommée;Cratère;AA;Heinrich HEINE;Approuvé par l'UAI en 1979;Poète;Allemagne;allemand(e );19;19 ème siècle;???;1797;???;1856;???;234.61;125 ° 23 '  O;32.53;32 ° 28 ' N;H-03;72.68;72.68;43;43;Mercury;2414;Heine;Heine;Crater, craters;AA;72.68;32.53;234.61;33.39;31.68;235.62;233.6;MAA3253N23461;Planetographic  +East  0 - 360;H-03;Heinrich. German poet (1797-1856).;Europe;Germany;Approved;1979;59;03.07.2011;
Mercure;HELIOCAMINUS;MEAL4000N19000;Formation nommée;Formation à albédo;AL;HELIOCAMINUS;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;190;170 ° 0 '  O;40;40 ° 0 ' N;H-03;??;??;??;??;Mercury;2425;Heliocaminus;Heliocaminus;Albedo Feature;AL;0;40;190;;;;;MAL4000N19000;Planetographic  +East  0 - 360;H-03;Albedo feature. Antoniadi map.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;HEMINGWAY;MEAA1756N35705;Formation nommée;Cratère;AA;Ernest Miller HEMINGWAY;Approuvé par l'UAI en Jul 9, 2009;Auteur;U. S. A.;Américain(ne);20;20 ème siècle;???;1899;???;1961;???;357.05;2 ° 57 '  O;17.56;17 ° 26 ' N;H-06;132.11;132.11;79;79;Mercury;14582;Hemingway;Hemingway;Crater, craters;AA;132.11;17.56;357.05;19.11;16.01;358.68;355.42;MAA1756N35705;Planetographic  +East  0 - 360;H-06;Ernest Miller. American author (1899-1961).;North America;American;Approved;Jul 9, 2009;227;03.07.2011;
Mercure;HENRI;MEAA7869N15892;Formation nommée;Cratère;AA;Robert HENRI;Approuvé par l'UAI en Apr 24, 2012;Peintre;U. S. A.;Américain(ne);20;20 ème siècle;???;1865;???;1929;???;158.92;158 ° 5 '  E;78.69;78 ° 19 ' N;H-01;163.8;163.8;99;99;Mercury;14962;Henri;Henri;Crater, craters;AA;163.8;78.69;158.92;80.57;76.72;168.59;149.22;MAA7869N15892;Planetographic  +East  0 - 360;H-01;Robert. American painter (1865 â€"1929).;North America;American;Approved;Apr 24, 2012;75;4/24/12;
Mercure;HERO RUPES;MERU5872S18830;Formation nommée;Escarpement;RU;HERO RUPES;Approuvé par l'UAI en 1976;Navire;U. S. A.;Américain(ne);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Navire de Palmer pour explorer l'Antarctique, 1820-21.;188.3;171 ° 42 '  O;-58.72;59 ° 43 ' S;H-12;456.45;??;276;??;Mercury;2474;Hero Rupes;Hero Rupes;Rupes, rupÄ"s;RU;456.45;-58.72;188.3;-53.93;-60.46;197.96;184.55;MRU5872S18830;Planetographic  +East  0 - 360;H-12;American. Palmer's ship to explore Antarctic coast, 1820-21.;North America;American;Approved;1976;80;03.07.2011;
Mercure;HESIOD;MEAA5824S32578;Formation nommée;Cratère;AA;HESIOD;Approuvé par l'UAI en 1976;Poète;Grèce;grec(que);-8;8 ème siècle av J.C.;???;???;???;-800;???;325.78;34 ° 13 '  O;-58.24;59 ° 14 ' S;H-11;101.03;101.03;61;61;Mercury;2484;Hesiod;Hesiod;Crater, craters;AA;101.03;-58.24;325.78;-57.06;-59.43;328.03;323.52;MAA5824S32578;Planetographic  +East  0 - 360;H-11;Greek poet (c. 800 B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;HESPERIS;MEAL4500S500;Formation nommée;Formation à albédo;AL;HESPERIS;Approuvé par l'UAI en 1976;Non applicable;Rome antique;romain(e );Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Région à albédo indiquée sur la carte d'Antoniadi.;5;5 ° 0 '  E;-45;45 ° 0 ' S;H-14;??;??;??;??;Mercury;2489;Hesperis;Hesperis;Albedo Feature;AL;0;-45;5;;;;;MAL4500S500;Planetographic  +East  0 - 360;H-14;Albedo feature. Antoniadi map.;Europe;Roman;Approved;1976;60;03.07.2011;
Mercure;HIROSHIGE;MEAA1333S33303;Formation nommée;Cratère;AA;Ando HIROSHIGE;Approuvé par l'UAI en 1976;Artiste;Japon;japonais(e );19;19 ème siècle;???;1797;???;1858;???;333.03;26 ° 58 '  O;-13.33;14 ° 20 ' S;H-06;138.42;138.42;83;83;Mercury;2523;Hiroshige;Hiroshige;Crater, craters;AA;138.42;-13.33;333.03;-11.71;-14.96;334.7;331.36;MAA1333S33303;Planetographic  +East  0 - 360;H-06;Ando. Japanese artist (1797-1858).;Asia;Japan;Approved;1976;80;03.07.2011;
Mercure;HITOMARO;MEAA1607S34428;Formation nommée;Cratère;AA;Kakinomoto No HITOMARO;Approuvé par l'UAI en 1976;Poète;Japon;japonais(e );7;7 ème siècle;???;655;???;700;???;344.28;15 ° 43 '  O;-16.07;17 ° 4 ' S;H-06;105.21;105.21;63;63;Mercury;2526;Hitomaro;Hitomaro;Crater, craters;AA;105.21;-16.07;344.28;-14.84;-17.31;345.56;342.99;MAA1607S34428;Planetographic  +East  0 - 360;H-06;Kakinomoto No. Japanese poet (c. 655-c. 700).;Asia;Japan;Approved;1976;59;03.07.2011;
Mercure;HODGKINS;MEAA2922N1826;Formation nommée;Cratère;AA;Frances HODGKINS;Approuvé par l'UAI en Jul 9, 2009;Peintre;New Zealand;néo-zélandais(e );20;20 ème siècle;???;1869;???;1947;???;18.26;18 ° 44 '  E;29.22;29 ° 47 ' N;H-05;19.15;19.15;11;11;Mercury;14583;Hodgkins;Hodgkins;Crater, craters;AA;19.15;29.22;18.26;29.44;28.99;18.52;18;MAA2922N1826;Planetographic  +East  0 - 360;H-05;Frances. New Zealand painter (1869-1947).;Oceania;New Zealand;Approved;Jul 9, 2009;210;03.07.2011;
Mercure;HOKUSAI;MEAA5776N1690;Formation nommée;Cratère;AA;Katsushika HOKUSAI;Approuvé par l'UAI en Mar 3, 2010;Peintre;Japon;japonais(e );19;19 ème siècle;???;1760;???;1849;???;16.9;16 ° 6 '  E;57.76;57 ° 14 ' N;H-05;114.03;114.03;69;69;Mercury;14644;Hokusai;Hokusai;Crater, craters;AA;114.03;57.76;16.9;59.1;56.43;19.41;14.39;MAA5776N1690;Planetographic  +East  0 - 360;H-05;Katsushika. Japanese painter, draftsman, and printmaker (1760-1849).;Asia;Japan;Approved;Mar 3, 2010;211;03.07.2011;
Mercure;HOLBEIN;MEAA3611N33026;Formation nommée;Cratère;AA;Hans HOLBEIN;Approuvé par l'UAI en 1979;Peintre;Allemagne;allemand(e );16;16 ème siècle;???;n pa;???;nters.;???;330.26;29 ° 44 '  O;36.11;36 ° 53 ' N;H-02;115.51;115.51;69;69;Mercury;2536;Holbein;Holbein;Crater, craters;AA;115.51;36.11;330.26;37.46;34.75;331.94;328.58;MAA3611N33026;Planetographic  +East  0 - 360;H-02;Hans (c. 1465-1524), and Hans (c. 1497-1543). German painters.;Europe;Germany;Approved;1979;59;03.07.2011;
Mercure;HOLBERG;MEAA6737S30041;Formation nommée;Cratère;AA;Ludvig HOLBERG;Approuvé par l'UAI en 1976;Ecrivain;Norvège;norvégien(ne);17;17 ème siècle;???;1684;???;1754;???;300.41;59 ° 35 '  O;-67.37;68 ° 22 ' S;H-15;64.4;64.4;38;38;Mercury;2537;Holberg;Holberg;Crater, craters;AA;64.4;-67.37;300.41;-66.61;-68.12;302.38;298.45;MAA6737S30041;Planetographic  +East  0 - 360;H-15;Ludvig. Norwegian-Danish writer (1684-1754).;Europe;Norway;Approved;1976;59;03.07.2011;
Mercure;HOLST;MEAA1733S4510;Formation nommée;Cratère;AA;Gustav Theodore HOLST;Approuvé par l'UAI en Apr 24, 2012;Compositeur;Royaume Uni;britannique;20;20 ème siècle;???;1874;???;1934;???;45.1;45 ° 54 '  E;-17.33;18 ° 20 ' S;H-10;169.95;169.95;102;102;Mercury;14963;Holst;Holst;Crater, craters;AA;169.95;-17.33;45.1;-15.35;-19.3;47.19;43.01;MAA1733S4510;Planetographic  +East  0 - 360;H-10;Gustav Theodore. British composer (1874-1934).;Europe;England;Approved;Apr 24, 2012;75;4/24/12;
Mercure;HOMER;MEAA126S32342;Formation nommée;Cratère;AA;HOMER;Approuvé par l'UAI en 1976;Poète;Grèce;grec(que);-8;8 ème siècle av J.C.;???;??;???;??;???;323.42;36 ° 35 '  O;-1.26;2 ° 16 ' S;H-06;318.7;318.7;192;192;Mercury;2545;Homer;Homer;Crater, craters;AA;318.7;-1.26;323.42;2.49;-5;327.16;319.68;MAA126S32342;Planetographic  +East  0 - 360;H-06;Greek epic poet (8th or 9th century B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;HOPPER;MEAA1240S30410;Formation nommée;Cratère;AA;Edward HOPPER;Approuvé par l'UAI en Dec 19, 2012;Peintre;U. S. A.;Américain(ne);20;20 ème siècle;???;1882;???;1967;???;304.1;55 ° 54 '  O;-12.4;13 ° 24 ' S;H-06;35.62;35.62;21;21;Mercury;15080;Hopper;Hopper;Crater, craters;AA;35.62;-12.4;304.1;-11.99;-12.82;304.53;303.68;MAA1240S30410;Planetographic  +East  0 - 360;H-06;Edward. American painter (1882-1967).;North America;United States;Approved;Dec 19, 2012;75;12/19/12;
Mercure;HORACE;MEAA6931S31010;Formation nommée;Cratère;AA;HORACE;Approuvé par l'UAI en 1976;Poète;Rome antique;romain(e );-1;1 ème siècle av J.C.;???;-65;???;-8;???;310.1;49 ° 54 '  O;-69.31;70 ° 19 ' S;H-15;56.07;56.07;33;33;Mercury;2552;Horace;Horace;Crater, craters;AA;56.07;-69.31;310.1;-68.66;-69.97;311.96;308.23;MAA6931S31010;Planetographic  +East  0 - 360;H-15;Roman poet (65-8 B.C.).;Europe;Roman;Approved;1976;80;03.07.2011;
Mercure;HOVNATANIAN;MEAA773S17283;Formation nommée;Cratère;AA;Hakop HOVNATANIAN;Approuvé par l'UAI en Nov 20, 2008;Peintre;Armenie;arménien(ne);19;19 ème siècle;???;1806;???;1881;???;172.83;172 ° 10 '  E;-7.73;8 ° 44 ' S;H-08;34.43;34.43;20;20;Mercury;14510;Hovnatanian;Hovnatanian;Crater, craters;AA;34.43;-7.73;172.83;-7.33;-8.14;173.09;172.56;MAA773S17283;Planetographic  +East  0 - 360;H-08;Hakop. Armenian painter (1806-1881).;Asia;Armenian;Approved;Nov 20, 2008;211;03.07.2011;
Mercure;HUGO;MEAA3958N31146;Formation nommée;Cratère;AA;Victor HUGO;Approuvé par l'UAI en 1979;Poète;France;français(e );19;19 ème siècle;???;1802;???;1885;???;311.46;48 ° 32 '  O;39.58;39 ° 25 ' N;H-02;206.2;206.2;124;124;Mercury;2576;Hugo;Hugo;Crater, craters;AA;206.2;39.58;311.46;42;37.16;314.61;308.32;MAA3958N31146;Planetographic  +East  0 - 360;H-02;Victor. French writer, dramatist and poet (1802-1885).;Europe;France;Approved;1979;59;03.07.2011;
Mercure;HUN KAL;MEAA41S34006;Formation nommée;Cratère;AA;HUN KAL;Approuvé par l'UAI en 1976;Non applicable;Maya;maya;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Signifie "20" en langue Maya.;340.06;19 ° 56 '  O;-0.41;1 ° 25 ' S;H-06;0.93;0.93;0;0;Mercury;2584;Hun Kal;Hun Kal;Crater, craters;AA;0.93;-0.41;340.06;-0.4;-0.42;340.08;340.05;MAA41S34006;Planetographic  +East  0 - 360;H-06;Means "20" in Mayan language.;South and Central America;Mayan;Approved;1976;80;03.07.2011;20th meridian passes through this crater. (IAU-defined longitude is 20 degrees.)
Mercure;IBSEN;MEAA2438S32409;Formation nommée;Cratère;AA;Heinrich J. IBSEN;Approuvé par l'UAI en 1976;Poète;Norvège;norvégien(ne);20;20 ème siècle;???;1828;???;1906;???;324.09;35 ° 55 '  O;-24.38;25 ° 23 ' S;H-11;159.04;159.04;96;96;Mercury;2638;Ibsen;Ibsen;Crater, craters;AA;159.04;-24.38;324.09;-22.51;-26.25;326.14;322.04;MAA2438S32409;Planetographic  +East  0 - 360;H-11;Heinrich J.. Norwegian poet and dramatist (1828-1906).;Europe;Norway;Approved;1976;59;03.07.2011;
Mercure;ICTINUS;MEAA7921S18440;Formation nommée;Cratère;AA;ICTINUS;Approuvé par l'UAI en 1976;Architecte;Grèce;grec(que);-5;5 ème siècle av J.C.;???;??;???;??;???;184.4;175 ° 36 '  O;-79.21;80 ° 13 ' S;H-15;58.03;58.03;35;35;Mercury;2645;Ictinus;Ictinus;Crater, craters;AA;58.03;-79.21;184.4;-78.24;-80.19;191.04;178.81;MAA7921S18440;Planetographic  +East  0 - 360;H-15;Greek architect (5th century B.C.).;Europe;Greek;Approved;1976;59;03.07.2011;
Mercure;IMHOTEP;MEAA1806S32259;Formation nommée;Cratère;AA;IMHOTEP;Approuvé par l'UAI en 1976;Physicien;Egypte;égyptien(ne);-27;27 ème siècle av J.C.;???;2613;???;B.C.;???;322.59;37 ° 25 '  O;-18.06;19 ° 4 ' S;H-06;158.78;158.78;96;96;Mercury;2678;Imhotep;Imhotep;Crater, craters;AA;158.78;-18.06;322.59;-16.19;-19.92;324.55;320.63;MAA1806S32259;Planetographic  +East  0 - 360;H-06;Egyptian physician and sage (c. 2686-2613 B.C.).;Africa;Egypt;Approved;1976;59;03.07.2011;
Mercure;IVES;MEAA3290S24795;Formation nommée;Cratère;AA;Charles A. "Ohiyesa" IVES;Approuvé par l'UAI en 1979;Compositeur;U. S. A.;Américain(ne);20;20 ème siècle;???;1874;???;1954;???;247.95;112 ° 3 '  O;-32.9;33 ° 54 ' S;H-12;18.42;18.42;11;11;Mercury;2761;Ives;Ives;Crater, craters;AA;18.42;-32.9;247.95;-32.68;-33.12;248.2;247.69;MAA3290S24795;Planetographic  +East  0 - 360;H-12;Charles. American composer (1874-1954).;North America;American;Approved;1979;59;03.07.2011;
Mercure;IZQUIERDO;MEAA163S10705;Formation nommée;Cratère;AA;M. IZQUIERDO;Approuvé par l'UAI en Jul 9, 2009;Peintre;Mexique;mexicain(ne);20;20 ème siècle;???;1902;???;1955;???;107.05;107 ° 57 '  E;-1.63;2 ° 38 ' S;H-09;174.15;174.15;105;105;Mercury;14584;Izquierdo;Izquierdo;Crater, craters;AA;174.15;-1.63;107.05;0.42;-3.67;109.1;105.01;MAA163S10705;Planetographic  +East  0 - 360;H-09;MarÃ­a. Mexican painter (c.1902-1955).;North America;Mexico;Approved;Jul 9, 2009;210;03.07.2011;
Mercure;JANACEK;MEAA5560N20512;Formation nommée;Cratère;AA;Leos JANACEK;Approuvé par l'UAI en 1985;Compositeur;Tchécoslovaquie;tchécoslovaque;20;20 ème siècle;???;1854;???;1928;???;205.12;154 ° 53 '  O;55.6;55 ° 24 ' N;H-03;47.73;47.73;28;28;Mercury;2804;JanÃ¡Äek;Janacek;Crater, craters;AA;47.73;55.6;205.12;56.16;55.04;206.11;204.13;MAA5560N20512;Planetographic  +East  0 - 360;H-03;Leos. Czechoslovakian composer (1854-1928).;Europe;Czechoslovakia;Approved;1985;59;03.07.2011;
Mercure;JOKAI;MEAA7181N22116;Formation nommée;Cratère;AA;Mor JOKAI;Approuvé par l'UAI en 1979;Romancier;Hongrie;hongrois(e );20;20 ème siècle;???;1825;???;1904;???;221.16;138 ° 50 '  O;71.81;71 ° 11 ' N;H-01;93.27;93.27;56;56;Mercury;2877;JÃ³kai;Jokai;Crater, craters;AA;93.27;71.81;221.16;72.9;70.71;224.68;217.64;MAA7181N22116;Planetographic  +East  0 - 360;H-01;Mor. Hungarian novelist (1825-1904).;Europe;Hungary;Approved;1979;59;03.07.2011;
Mercure;JOPLIN;MEAA3808S2541;Formation nommée;Cratère;AA;Scott JOPLIN;Approuvé par l'UAI en Dec 19, 2012;Compositeur;U. S. A.;Américain(ne);20;20 ème siècle;???;1868;???;1917;???;25.41;25 ° 35 '  E;-38.08;39 ° 5 ' S;H-14;138.98;138.98;84;84;Mercury;15081;Joplin;Joplin;Crater, craters;AA;138.98;-38.08;25.41;-36.45;-39.72;27.24;23.59;MAA3808S2541;Planetographic  +East  0 - 360;H-14;Scott. American composer (1868 â€" 1917).;North America;United States;Approved;Dec 19, 2012;75;12/19/12;
Mercure;JUDAH HA LEVI;MEAA1075N25199;Formation nommée;Cratère;AA;JUDAH HA LEVI;Approuvé par l'UAI en 1976;Poète;Peuple hébreu;hébreu;12;12 ème siècle;???;1075;???;1141;???;251.99;108 ° 1 '  O;10.75;10 ° 15 ' N;H-07;85.61;85.61;51;51;Mercury;2853;Judah Ha-Levi;Judah Ha Levi;Crater, craters;AA;85.61;10.75;251.99;11.76;9.75;253.02;250.97;MAA1075N25199;Planetographic  +East  0 - 360;H-07;Judah. Jewish poet and religious philosopher (c. 1075-1141).;Asia;Jewish;Approved;1976;59;03.07.2011;
Mercure;KALIDASA;MEAA1833S18030;Formation nommée;Cratère;AA;KALIDASA;Approuvé par l'UAI en 1976;Poète;Inde;hindou(e );5;5 ème siècle;???;???;???;???;???;180.3;179 ° 42 '  O;-18.33;19 ° 20 ' S;H-08;160.97;160.97;97;97;Mercury;3180;KÄlidÄsÄ;Kalidasa;Crater, craters;AA;160.97;-18.33;180.3;-17.06;-19.6;181.57;178.69;MAA1833S18030;Planetographic  +East  0 - 360;H-08;Indian poet and dramatist (c. 5th century).;Asia;India;Approved;1976;59;03.07.2011;
Mercure;KANDINSKY;MEAA8790N7990;Formation nommée;Cratère;AA;Wassily KANDINSKY;Approuvé par l'UAI en Aug 6, 2012;Peintre;Russie;russe;20;20 ème siècle;???;1866;???;1944;???;79.9;79 ° 6 '  E;87.9;87 ° 6 ' N;H-01;60;60;36;36;Mercury;15022;Kandinsky;Kandinsky;Crater, craters;AA;60;87.9;79.9;;;;;MAA8790N7990;Planetographic  +East  0 - 360;H-01;Wassily. Russian painter (1866-1944).;Europe;Russia;Approved;Aug 6, 2012;75;08.06.2012;
Mercure;KEATS;MEAA7042S20302;Formation nommée;Cratère;AA;John KEATS;Approuvé par l'UAI en 1976;Poète;Royaume Uni;britannique;18;18 ème siècle;???;1795;???;1821;???;203.02;156 ° 59 '  O;-70.42;71 ° 25 ' S;H-15;107.85;107.85;65;65;Mercury;2975;Keats;Keats;Crater, craters;AA;107.85;-70.42;203.02;-69.15;-71.69;206.8;199.24;MAA7042S20302;Planetographic  +East  0 - 360;H-15;John. English poet (1795-1821).;Europe;England;Approved;1976;59;03.07.2011;
Mercure;KENKO;MEAA2129S34377;Formation nommée;Cratère;AA;Yashida Ca KENKO;Approuvé par l'UAI en 1976;Writer;Japon;japonais(e );14;14 ème siècle;???;1283;???;1352;???;343.77;16 ° 14 '  O;-21.29;22 ° 17 ' S;H-06;105.12;105.12;63;63;Mercury;2987;KenkÅ;Kenko;Crater, craters;AA;105.12;-21.29;343.77;-20.05;-22.52;345.09;342.44;MAA2129S34377;Planetographic  +East  0 - 360;H-06;Yashida Ca. Japanese writer (1283-1352).;Asia;Japan;Approved;1976;80;03.07.2011;
Mercure;KERTESZ;MEAA2735N14622;Formation nommée;Cratère;AA;Andréa KERTESZ;Approuvé par l'UAI en Apr 8, 2008;Photographe;U. S. A.;Américain(ne);20;20 ème siècle;???;1894;???;1985;???;146.22;146 ° 47 '  E;27.35;27 ° 39 ' N;H-04;31.55;31.55;19;19;Mercury;14398;KertÃ©sz;Kertesz;Crater, craters;AA;31.55;27.35;146.22;27.72;26.97;146.64;145.8;MAA2735N14622;Planetographic  +East  0 - 360;H-04;AndrÃ©. Hungarian-born American photographer (1894-1985).;North America;American;Approved;Apr 8, 2008;75;03.07.2011;
Mercure;KHANSA;MEAA5903S30824;Formation nommée;Cratère;AA;Al KHANSA;Approuvé par l'UAI en 1976;Poète;Arabie;arabe;6;6 ème siècle;???;???;???;???;???;308.24;51 ° 46 '  O;-59.03;60 ° 2 ' S;H-11;112.93;112.93;68;68;Mercury;3005;Khansa;Khansa;Crater, craters;AA;112.93;-59.03;308.24;-57.7;-60.35;310.82;305.66;MAA5903S30824;Planetographic  +East  0 - 360;H-11;Al. Arab female poet (c. 6th century).;Asia;Arabian;Approved;1976;59;03.07.2011;
Mercure;KIPLING;MEAA1935S7205;Formation nommée;Cratère;AA;RudyardKIPLING;Approuvé par l'UAI en Mar 3, 2010;Auteur;Royaume Uni;britannique;20;20 ème siècle;???;1865;???;1936;???;72.05;72 ° 57 '  E;-19.35;20 ° 21 ' S;H-09;164.27;164.27;99;99;Mercury;14646;Kipling;Kipling;Crater, craters;AA;164.27;-19.35;72.05;-17.42;-21.28;74.09;70;MAA1935S7205;Planetographic  +East  0 - 360;H-09;Rudyard. English author (1865-1936).;Europe;England;Approved;Mar 3, 2010;227;03.07.2011;
Mercure;KOBRO;MEAA8220S8120;Formation nommée;Cratère;AA;Katarzyna KOBRO;Approuvé par l'UAI en Dec 19, 2012;Sculpteur;Pologne;polonais(e );20;20 ème siècle;???;1898;???;1951;???;81.2;81 ° 48 '  E;-82.2;83 ° 12 ' S;H-15;54;54;32;32;Mercury;15082;Kobro;Kobro;Crater, craters;AA;54;-82.2;81.2;;;;;MAA8220S8120;Planetographic  +East  0 - 360;H-15;Katarzyna. Polish sculptor (1898-1951).;Europe;Poland;Approved;Dec 19, 2012;210;12/19/12;
Mercure;KOFI;MEAA5679N11823;Formation nommée;Cratère;AA;Vincent Akwete KOFI;Approuvé par l'UAI en Apr 24, 2012;Sculpteur;Ghana;ghanéen(ne);20;20 ème siècle;???;1923;???;1974;???;118.23;118 ° 46 '  E;56.79;56 ° 13 ' N;H-04;135.87;135.87;82;82;Mercury;14964;Kofi;Kofi;Crater, craters;AA;135.87;56.79;118.23;58.38;55.19;121;115.45;MAA5679N11823;Planetographic  +East  0 - 360;H-04;Vincent Akwete. Ghanaian sculptor (1923-1974).;Africa;Ghana;Approved;Apr 24, 2012;267;4/24/12;
Mercure;KOMEDA;MEAA8290S9010;Formation nommée;Cratère;AA;Krzysztof KOMEDA;Approuvé par l'UAI en Dec 19, 2012;Compositeur;Pologne;polonais(e );20;20 ème siècle;???;1931;???;1969;???;90.1;90 ° 54 '  E;-82.9;83 ° 54 ' S;H-15;54;54;32;32;Mercury;15083;Komeda;Komeda;Crater, craters;AA;54;-82.9;90.1;;;;;MAA8290S9010;Planetographic  +East  0 - 360;H-15;Krzysztof. Polish composer and musician (1931- 1969).;Europe;Poland;Approved;Dec 19, 2012;287;12/19/12;
Mercure;KOSHO;MEAA5985N22010;Formation nommée;Cratère;AA;KOSHO;Approuvé par l'UAI en 1985;Sculpteur;Japon;japonais(e );13;13 ème siècle;???;???;???;???;???;220.1;139 ° 54 '  O;59.85;59 ° 9 ' N;H-03;64.57;64.57;39;39;Mercury;3181;KÅshÅ;Kosho;Crater, craters;AA;64.57;59.85;220.1;60.61;59.09;221.61;218.59;MAA5985N22010;Planetographic  +East  0 - 360;H-03;Japanese sculptor (13th century).;Asia;Japan;Approved;1985;80;03.07.2011;
Mercure;KUAN HAN CH ING;MEAA2940N30636;Formation nommée;Cratère;AA;KUAN HAN CH ING;Approuvé par l'UAI en 1979;Dramaturge;Chine;chinois(e );14;14 ème siècle;???;1241;???;1320;???;306.36;53 ° 38 '  O;29.4;29 ° 36 ' N;H-02;143.72;143.72;86;86;Mercury;3131;Kuan Han-Ch'ing;Kuan Han Ch ing;Crater, craters;AA;143.72;29.4;306.36;31.09;27.71;308.3;304.42;MAA2940N30636;Planetographic  +East  0 - 360;H-02;Chinese dramatist (c. 1241-1320).;Asia;China;Approved;1979;59;03.07.2011;
Mercure;KUIPER;MEAA1132S32860;Formation nommée;Cratère;AA;Gerard P. KUIPER;Approuvé par l'UAI en 1976;Astronome;U. S. A.;Américain(ne);20;20 ème siècle;???;1905;???;1973;???;328.6;31 ° 24 '  O;-11.32;12 ° 19 ' S;H-06;62.32;62.32;37;37;Mercury;3140;Kuiper;Kuiper;Crater, craters;AA;62.32;-11.32;328.6;-10.59;-12.05;329.35;327.85;MAA1132S32860;Planetographic  +East  0 - 360;H-06;Gerard P.. Dutch-American astronomer, member of original Mariner Venus-Mercury Imaging Team (1905-1973).;North America;American;Approved;1976;59;03.07.2011;
Mercure;KUNISADA;MEAA136N11288;Formation nommée;Cratère;AA;Utagawa KUNISADA;Approuvé par l'UAI en Jul 9, 2009;Imprimeur;Japon;japonais(e );19;19 ème siècle;???;1786;???;1864;???;112.88;112 ° 7 '  E;1.36;1 ° 38 ' N;H-09;241.45;241.45;146;146;Mercury;14585;Kunisada;Kunisada;Crater, craters;AA;241.45;1.36;112.88;4.19;-1.48;115.72;110.04;MAA136N11288;Planetographic  +East  0 - 360;H-09;Utagawa. Japanese woodblock printmaker (1786-1864).;Asia;Japan;Approved;Jul 9, 2009;211;03.07.2011;
Mercure;KUROSAWA;MEAA5263S33854;Formation nommée;Cratère;AA;Kinko KUROSAWA;Approuvé par l'UAI en 1976;Compositeur;Japon;japonais(e );18;18 ème siècle;???;???;???;????;???;338.54;21 ° 28 '  O;-52.63;53 ° 38 ' S;H-11;151.68;151.68;91;91;Mercury;3169;Kurosawa;Kurosawa;Crater, craters;AA;151.68;-52.63;338.54;-50.85;-54.41;341.48;335.61;MAA5263S33854;Planetographic  +East  0 - 360;H-11;Kinko. Japanese composer (18th century).;Asia;Japan;Approved;1976;80;03.07.2011;
Mercure;KYOSAI;MEAA2524N503;Formation nommée;Cratère;AA;Kawanabe KYOSAI;Approuvé par l'UAI en Dec 19, 2012;Artiste;Japon;japonais(e );19;19 ème siècle;???;1831;???;1889;???;5.03;5 ° 58 '  E;25.24;25 ° 46 ' N;H-05;38.95;38.95;23;23;Mercury;15084;KyÅsai;Kyosai;Crater, craters;AA;38.95;25.24;5.03;25.7;24.78;5.49;4.56;MAA2524N503;Planetographic  +East  0 - 360;H-05;Kawanabe. Japanese artist (1831-1889).;Asia;Japan;Approved;Dec 19, 2012;211;12/19/12;
Mercure;LANGE;MEAA639N10060;Formation nommée;Cratère;AA;Dorothea LANGE;Approuvé par l'UAI en Jul 9, 2009;Photographe;U. S. A.;Américain(ne);20;20 ème siècle;???;1895;???;1965;???;100.6;100 ° 24 '  E;6.39;6 ° 37 ' N;H-09;176.23;176.23;106;106;Mercury;14586;Lange;Lange;Crater, craters;AA;176.23;6.39;100.6;8.46;4.32;102.68;98.51;MAA639N10060;Planetographic  +East  0 - 360;H-09;Dorothea. American photographer (1895-1965).;North America;American;Approved;Jul 9, 2009;210;03.07.2011;
Mercure;LEOPARDI;MEAA7270S17644;Formation nommée;Cratère;AA;G. LEOPARDI;Approuvé par l'UAI en 1976;Poète;Italie;italien(ne);19;19 ème siècle;???;1798;???;1837;???;176.44;176 ° 34 '  E;-72.7;73 ° 42 ' S;H-15;71.45;71.45;43;43;Mercury;3353;Leopardi;Leopardi;Crater, craters;AA;71.45;-72.7;176.44;-72.02;-73.37;178.86;174.09;MAA7270S17644;Planetographic  +East  0 - 360;H-15;G.. Italian poet, scholar, and philosopher (1798-1837).;Europe;Italy;Approved;1976;59;03.07.2011;
