BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated
Venus;KOINYT;VEAA3090S29320;Named formation;Crater;AA;KOINYT;Approved by IAU in 1997;Not appliable;Siberia;Siberian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Nivkhi (E. Siberia) first name.;293.2;293 ° 48 ' ;-30.9;30 ° 54 '  South;v53;11.7;11.7;Venus;3074;Koinyt;Koinyt;Crater, craters;AA;11.7;-30.9;293.2;;;;;Planetographic  +East  0 - 360;v53;Nivkhi (E. Siberia) first name.;Asia;Siberia;Approved;1997;107;12/30/08
Venus;KOKOMIKEIS CHASMA;VECM0N8500;Named formation;Elongated steep-sided depression;CM;KOKOMIKEIS CHASMA;Approved by IAU in 1997;Not appliable;Algonquin;Algonquin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Blackfoot/Algonquin moon goddess.;85;85 ° 0 ' ;0;0 ° 0 '  North;;1000;;Venus;3076;Kokomikeis Chasma;Kokomikeis Chasma;Chasma, chasmata;CM;1000;0;85;;;;;Planetographic  +East  0 - 360;;Blackfoot/Algonquin moon goddess.;North America;Algonquin;Approved;1997;107;10.01.2006
Venus;KOKYANWUTI MONS;VEMO3550N21200;Named formation;Mountain;MO;KOKYANWUTI MONS;Approved by IAU in 1997;Not appliable;Hopi people;Hopi;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Hopi earth goddess - "Spider Woman".;212;212 ° 0 ' ;35.5;35 ° 30 '  North;v15;400;;Venus;3077;Kokyanwuti Mons;Kokyanwuti Mons;Mons, montes;MO;400;35.5;212;;;;;Planetographic  +East  0 - 360;v15;Hopi earth goddess - "Spider Woman".;North America;Hopi;Approved;1997;107;10.01.2006
Venus;KOLIAS CORONA;VECR1650S20790;Named formation;Ovoid shaped feature;CR;KOLIAS CORONA;Approved by IAU in 2003;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Greek Earth, nature, and foothills goddess.;207.9;207 ° 6 ' ;-16.5;16 ° 30 '  South;v38;200;;Venus;3079;Kolias Corona;Kolias Corona;Corona, coronae;CR;200;-16.5;207.9;-15.6;-17.5;209;206.7;Planetographic  +East  0 - 360;v38;Greek Earth, nature, and foothills goddess.;Europe;Greek;Approved;2003;127;10.01.2006
Venus;KOLLADO;VEAA6100S5340;Named formation;Crater;AA;KOLLADO;Approved by IAU in 1997;Not appliable;Mali;Malian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Fulbe first name.;53.4;53 ° 36 ' ;-61;61 ° 0 '  South;v56;5.5;5.5;Venus;3080;Kollado;Kollado;Crater, craters;AA;5.5;-61;53.4;;;;;Planetographic  +East  0 - 360;v56;Fulbe first name.;Africa;Mali;Approved;1997;107;10.01.2006
Venus;KOLLWITZ;VEAA2520N13360;Named formation;Crater;AA;Kathe KOLLWITZ;Approved by IAU in 1991;Artist;Germany;German;20;20 th century;;1867;;1945;;133.6;133 ° 24 ' ;25.2;25 ° 12 '  North;v12;29.1;29.1;Venus;3081;Kollwitz;Kollwitz;Crater, craters;AA;29.1;25.2;133.6;;;;;Planetographic  +East  0 - 360;v12;Kathe. German artist (1867-1945).;Europe;Germany;Approved;1991;99;10.01.2006
Venus;KONO MONS;VEMO1950N26800;Named formation;Mountain;MO;KONO MONS;Approved by IAU in Mar 6, 2007;Not appliable;Mali;Malian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Senufu (Mali, Cote dâ€?Ivoire) goddess of wild birds. ;268;268 ° 0 ' ;19.5;19 ° 30 '  North;v28;350;;Venus;14273;Kono Mons;Kono Mons;Mons, montes;MO;350;19.5;268;21;18;270.5;267;Planetographic  +East  0 - 360;v28;Senufu (Mali, Cote dâ€?Ivoire) goddess of wild birds. ;Africa;Mali;Approved;Mar 6, 2007;127;11/17/08
Venus;KONOPNICKA;VEAA1450N16660;Named formation;Crater;AA;Marie KONOPNICKA;Approved by IAU in 1994;Author;Poland;Polish;19;19 th century;;1842;;1910;;166.6;166 ° 24 ' ;14.5;14 ° 30 '  North;v25;20.1;20.1;Venus;3086;Konopnicka;Konopnicka;Crater, craters;AA;20.1;14.5;166.6;;;;;Planetographic  +East  0 - 360;v25;Marie. Polish author (1842-1910).;Europe;Poland;Approved;1994;99;10.01.2006
Venus;KOSI;VEAA4390S5490;Named formation;Crater;AA;KOSI;Approved by IAU in 1997;Not appliable;Ghana;Ghanaian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Ewe first name.;54.9;54 ° 6 ' ;-43.9;43 ° 54 '  South;v45;7.7;7.7;Venus;3095;Kosi;Kosi;Crater, craters;AA;7.7;-43.9;54.9;;;;;Planetographic  +East  0 - 360;v45;Ewe first name.;Africa;Ghana;Approved;1997;107;10.01.2006
Venus;KOSTROMA CORONAE;VECR4060N760;Named formation;Ovoid shaped feature;CR;KOSTROMA CORONAE;Approved by IAU in 2003;Not appliable;Slavic people;Slavic;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;E. Slavic female deity of spring and fertility.;7.6;7 ° 24 ' ;40.6;40 ° 36 '  North;v08;230;;Venus;3097;Kostroma Coronae;Kostroma Coronae;Corona, coronae;CR;230;40.6;7.6;41.4;39.8;9;6.3;Planetographic  +East  0 - 360;v08;E. Slavic female deity of spring and fertility.;Europe;Slavic;Approved;2003;65;12/30/08
Venus;KOTI FLUCTUS;VEFL1250N31800;Named formation;Flow terrain;FL;KOTI FLUCTUS;Approved by IAU in 1997;Not appliable;U.S.A.;American;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Creek (SE USA) water-frog, helpful spirit.;318;318 ° 0 ' ;12.5;12 ° 30 '  North;v30;400;;Venus;3098;Koti Fluctus;Koti Fluctus;Fluctus, fluctÅ«s;FL;400;12.5;318;;;;;Planetographic  +East  0 - 360;v30;Creek (SE USA) water-frog, helpful spirit.;North America;American;Approved;1997;107;10.01.2006
Venus;KOTSMANYAKO DORSA;VEDO7600S24200;Named formation;Ridge;DO;KOTSMANYAKO DORSA;Approved by IAU in 1997;Not appliable;Pueblo people;Pueblo;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Keresan Pueblo mythological girl who scattered the stars into the sky.;242;242 ° 0 ' ;-76;76 ° 0 '  South;v62;1900;;Venus;3099;Kotsmanyako Dorsa;Kotsmanyako Dorsa;Dorsum, dorsa;DO;1900;-76;242;;;;;Planetographic  +East  0 - 360;v62;Keresan Pueblo mythological girl who scattered the stars into the sky.;North America;Pueblo;Approved;1997;107;10.01.2006
Venus;KOTTAUER PATERA;VEPE3670N3960;Named formation;Complex crater;PE;Helena KOTTAUER;Approved by IAU in 1985;Writer;Austria;Austrian;15;15 th century;;1410;;1471;;39.6;39 ° 24 ' ;36.7;36 ° 42 '  North;v09;136;;Venus;3100;Kottauer Patera;Kottauer Patera;Patera, paterae;PE;136;36.7;39.6;37.4;36.1;39.8;39.4;Planetographic  +East  0 - 360;v09;Helena. Austrian historical writer (1410-1471).;Europe;Austria;Approved;1985;46;10.01.2006
Venus;KOTTRAVEY CHASMA;VECM3050N7790;Named formation;Elongated steep-sided depression;CM;KOTTRAVEY CHASMA;Approved by IAU in 1985;Not appliable;India;Hindu;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Dravidian (India) hunting goddess.;77.9;77 ° 6 ' ;30.5;30 ° 30 '  North;v10;744;;Venus;3101;Kottravey Chasma;Kottravey Chasma;Chasma, chasmata;CM;744;30.5;77.9;32.8;27.1;77.7;75.9;Planetographic  +East  0 - 360;v10;Dravidian (India) hunting goddess.;Asia;India;Approved;1985;65;10.01.2006
Venus;KOV AVA CHASMA;VECM5880S2180;Named formation;Elongated steep-sided depression;CM;KOV AVA CHASMA;Approved by IAU in 1997;Not appliable;Mordvinia;Mordvinian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Mordovian (Volga River Finn) forest mistress.;21.8;21 ° 12 ' ;-58.8;58 ° 48 '  South;v56;470;;Venus;3103;Kov-Ava Chasma;Kov Ava Chasma;Chasma, chasmata;CM;470;-58.8;21.8;;;;;Planetographic  +East  0 - 360;v56;Mordovian (Volga River Finn) forest mistress.;Europe;Mordvinian;Approved;1997;107;12/30/08
Venus;KOZHLA AVA CHASMA;VECM5620N5060;Named formation;Elongated steep-sided depression;CM;KOZHLA AVA CHASMA;Approved by IAU in 1985;Not appliable;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Marian (Volga Finn) forest goddess.;50.6;50 ° 24 ' ;56.2;56 ° 12 '  North;v02;581;;Venus;3108;Kozhla-Ava Chasma;Kozhla Ava Chasma;Chasma, chasmata;CM;581;56.2;50.6;57.2;55;54.8;45.5;Planetographic  +East  0 - 360;v02;Marian (Volga Finn) forest goddess.;Europe;Finland;Approved;1985;65;10.01.2006
Venus;KRISTINA;VEAA6520S31590;Named formation;Crater;AA;KRISTINA;Approved by IAU in 1997;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Slavonic form of Christiana, Latin first name.;315.9;315 ° 6 ' ;-65.2;65 ° 12 '  South;v61;9.7;9.7;Venus;3123;Kristina;Kristina;Crater, craters;AA;9.7;-65.2;315.9;;;;;Planetographic  +East  0 - 360;v61;Slavonic form of Christiana, Latin first name.;Europe;Latin;Approved;1997;109;10.01.2006
Venus;KRUCHINA TESSERAE;VETE3600N2700;Named formation;Polygonal terrain;TE;KRUCHINA TESSERAE;Approved by IAU in 1997;Not appliable;Slavic people;Slavic;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;E. Slavic goddess of sadness.;27;27 ° 0 ' ;36;36 ° 0 '  North;v08;1000;;Venus;3125;Kruchina Tesserae;Kruchina Tesserae;Tessera, tesserae;TE;1000;36;27;;;;;Planetographic  +East  0 - 360;v08;E. Slavic goddess of sadness.;Europe;Slavic;Approved;1997;107;1/19/10
Venus;KRUMINE CORONA;VECR500S26150;Named formation;Ovoid shaped feature;CR;KRUMINE CORONA;Approved by IAU in 1994;Not appliable;Lithuania;Lithuanian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Lithuanian food goddess.;261.5;261 ° 30 ' ;-5;5 ° 0 '  South;v40;300;;Venus;3126;Krumine Corona;Krumine Corona;Corona, coronae;CR;300;-5;261.5;;;;;Planetographic  +East  0 - 360;v40;Lithuanian food goddess.;Europe;Lithuania;Approved;1994;108;10.01.2006
Venus;KSHUMAY MONS;VEMO5490S5800;Named formation;Mountain;MO;KSHUMAY MONS;Approved by IAU in 1997;Not appliable;Afghanistan;Afghan;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Nuristan (NE Afghanistan) vegetation goddess.;58;58 ° 0 ' ;-54.9;54 ° 54 '  South;v56;250;;Venus;3130;Kshumay Mons;Kshumay Mons;Mons, montes;MO;250;-54.9;58;;;;;Planetographic  +East  0 - 360;v56;Nuristan (NE Afghanistan) vegetation goddess.;Asia;Afghanistan;Approved;1997;107;10.01.2006
Venus;KUAN YIN CORONA;VECR430S1000;Named formation;Ovoid shaped feature;CR;KUAN YIN CORONA;Approved by IAU in 1994;Not appliable;China;Chinese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Chinese fertility goddess.;10;10 ° 0 ' ;-4.3;4 ° 18 '  South;v32;310;;Venus;3132;Kuan-Yin Corona;Kuan Yin Corona;Corona, coronae;CR;310;-4.3;10;;;;;Planetographic  +East  0 - 360;v32;Chinese fertility goddess.;Asia;China;Approved;1994;1;10.01.2006
Venus;KUANJA CHASMA;VECM1200S9950;Named formation;Elongated steep-sided depression;CM;KUANJA CHASMA;Approved by IAU in 1982;Not appliable;Mbundu people;Mbundu;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Mbundu goddess of the spirit of the hunt.;99.5;99 ° 30 ' ;-12;12 ° 0 '  South;v35;890;;Venus;3133;Kuanja Chasma;Kuanja Chasma;Chasma, chasmata;CM;890;-12;99.5;-11.1;-12.9;103.6;95.3;Planetographic  +East  0 - 360;v35;Mbundu goddess of the spirit of the hunt.;Africa;Mbundu;Approved;1982;1;10.01.2006
Venus;KUBEBE CORONA;VECR1550N13250;Named formation;Ovoid shaped feature;CR;KUBEBE CORONA;Approved by IAU in 1994;Not appliable;Turkey;Turkish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Hittite mother earth goddess.;132.5;132 ° 30 ' ;15.5;15 ° 30 '  North;v24;125;;Venus;3135;Kubebe Corona;Kubebe Corona;Corona, coronae;CR;125;15.5;132.5;;;;;Planetographic  +East  0 - 360;v24;Hittite mother earth goddess.;Asia;Turkey;Approved;1994;83;10.01.2006
Venus;KULDUROK DORSA;VEDO5040S6100;Named formation;Ridge;DO;KULDUROK DORSA;Approved by IAU in 1997;Not appliable;Uzbekistan;Uzbek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Uzbek thunder and lightning goddess.;61;61 ° 0 ' ;-50.4;50 ° 24 '  South;v57;1100;;Venus;3142;Kuldurok Dorsa;Kuldurok Dorsa;Dorsum, dorsa;DO;1100;-50.4;61;;;;;Planetographic  +East  0 - 360;v57;Uzbek thunder and lightning goddess.;Asia;Uzbekistan;Approved;1997;107;12/30/08
Venus;KULIMINA CORONA;VECR2780S26190;Named formation;Ovoid shaped feature;CR;KULIMINA CORONA;Approved by IAU in 2006;Not appliable;Brazil;Brasilean;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Arawakan (Brazil, Venezuela) creator goddess who created women.;261.9;261 ° 6 ' ;-27.8;27 ° 48 '  South;v52;170;;Venus;3145;Kulimina Corona;Kulimina Corona;Corona, coronae;CR;170;-27.8;261.9;-27.1;-28.6;262.8;261;Planetographic  +East  0 - 360;v52;Arawakan (Brazil, Venezuela) creator goddess who created women.;South and Central America;Brazil;Approved;2006;149;10.01.2006
Venus;KUMANG CORONA;VECR2500N1180;Named formation;Ovoid shaped feature;CR;KUMANG CORONA;Approved by IAU in 2003;Not appliable;Indonesia;Indonesian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Mother goddess of Ibans, the Sea Dayaks of Borneo/Kalimantan, Indonesia.;11.8;11 ° 12 ' ;25;25 ° 0 '  North;;40;;Venus;3149;Kumang Corona;Kumang Corona;Corona, coronae;CR;40;25;11.8;25.2;24.8;12;11.5;Planetographic  +East  0 - 360;;Mother goddess of Ibans, the Sea Dayaks of Borneo/Kalimantan, Indonesia.;Asia;Indonesia;Approved;2003;149;10.01.2006
Venus;KUMANYEFIE VALLIS;VEVA8050S33500;Named formation;Valley;VA;KUMANYEFIE VALLIS;Approved by IAU in 1997;Not appliable;Ghana;Ghanaian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Ewe name for planet Venus.;335;335 ° 0 ' ;-80.5;80 ° 30 '  South;v62;600;;Venus;3150;Kumanyefie Vallis;Kumanyefie Vallis;Vallis, valles;VA;600;-80.5;335;;;;;Planetographic  +East  0 - 360;v62;Ewe name for planet Venus.;Africa;Ghana;Approved;1997;107;10.01.2006
Venus;KUMBA;VEAA2630N33270;Named formation;Crater;AA;KUMBA;Approved by IAU in 1997;Not appliable;Guinea;Guinean;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Fulbe (W. Africa, Guinea) first name.;332.7;332 ° 18 ' ;26.3;26 ° 18 '  North;v19;11.4;11.4;Venus;3152;Kumba;Kumba;Crater, craters;AA;11.4;26.3;332.7;;;;;Planetographic  +East  0 - 360;v19;Fulbe (W. Africa, Guinea) first name.;Africa;Guinea;Approved;1997;107;10.01.2006
Venus;KUMSONG VALLIS;VEVA5900S15250;Named formation;Valley;VA;KUMSONG VALLIS;Approved by IAU in 1997;Not appliable;Korea;Korean;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Korean name for planet Venus.;152.5;152 ° 30 ' ;-59;59 ° 0 '  South;v58;700;;Venus;3184;KÅ«msong Vallis;Kumsong Vallis;Vallis, valles;VA;700;-59;152.5;;;;;Planetographic  +East  0 - 360;v58;Korean name for planet Venus.;Asia;Korea;Approved;1997;107;11/17/08
Venus;KUMUDU;VEAA6130N15410;Named formation;Crater;AA;KUMUDU;Approved by IAU in 1997;Not appliable;Sri Lanka;Sri Lankan;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Singalese first name.;154.1;154 ° 54 ' ;61.3;61 ° 18 '  North;v04;4.4;4.4;Venus;3154;Kumudu;Kumudu;Crater, craters;AA;4.4;61.3;154.1;;;;;Planetographic  +East  0 - 360;v04;Singalese first name.;Asia;Sri Lanka;Approved;1997;107;10.01.2006
Venus;KUNAPIPI CORONA;VECR3390S8600;Named formation;Ovoid shaped feature;CR;KUNAPIPI CORONA;Dropped by IAU in 1994;Not appliable;Australia;Australian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Australian mother earth goddess. Changed to Kunapipi Mons.;86;86 ° 0 ' ;-33.9;33 ° 54 '  South;v46;220;;Venus;6858;[Kunapipi Corona];Kunapipi Corona;Corona, coronae;CR;220;-33.9;86;;;;;Planetographic  +East  0 - 360;v46;Australian mother earth goddess. Changed to Kunapipi Mons.;Oceania;Australia;Dropped;1994;83;03.01.2007
Venus;KUNAPIPI MONS;VEMO3390S8600;Named formation;Mountain;MO;KUNAPIPI MONS;Approved by IAU in 1997;Not appliable;Australia;Australian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Australian mother earth goddess. Changed from Kunapipi Corona.;86;86 ° 0 ' ;-33.9;33 ° 54 '  South;v46;220;;Venus;3156;Kunapipi Mons;Kunapipi Mons;Mons, montes;MO;220;-33.9;86;;;;;Planetographic  +East  0 - 360;v46;Australian mother earth goddess. Changed from Kunapipi Corona.;Oceania;Australia;Approved;1997;83;10.01.2006
Venus;KUNHILD CORONA;VECR1930N8010;Named formation;Ovoid shaped feature;CR;KUNHILD CORONA;Approved by IAU in 1994;Not appliable;Germany;German;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;German fertility maiden.;80.1;80 ° 54 ' ;19.3;19 ° 18 '  North;v22;200;;Venus;3159;Kunhild Corona;Kunhild Corona;Corona, coronae;CR;200;19.3;80.1;;;;;Planetographic  +East  0 - 360;v22;German fertility maiden.;Europe;Germany;Approved;1994;83;10.01.2006
Venus;KUNKUBEY FLUCTUS;VEFL5000S20700;Named formation;Flow terrain;FL;KUNKUBEY FLUCTUS;Approved by IAU in 2000;Not appliable;Yakutian;yakut;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Yakutian/Sakha goddess, wife of supreme god Yuryung.;207;207 ° 0 ' ;-50;50 ° 0 '  South;;350;;Venus;3160;Kunkubey Fluctus;Kunkubey Fluctus;Fluctus, fluctÅ«s;FL;350;-50;207;-48.5;-51;208;206;Planetographic  +East  0 - 360;;Yakutian/Sakha goddess, wife of supreme god Yuryung.;Asia;Yakutian;Approved;2000;65;12/30/08
Venus;KUPO PATERA;VEPE4190S19550;Named formation;Complex crater;PE;Irena KUPO;Approved by IAU in 1997;Astronomer;Israel;Israelian;20;20 th century;;1929;;1978;;195.5;195 ° 30 ' ;-41.9;41 ° 54 '  South;v50;100;;Venus;3164;Kupo Patera;Kupo Patera;Patera, paterae;PE;100;-41.9;195.5;;;;;Planetographic  +East  0 - 360;v50;Irena. Israelite astronomer (1929-1978).;Asia;Israel;Approved;1997;82;10.01.2006
Venus;KURO;VEAA780N5760;Named formation;Crater;AA;KURO;Approved by IAU in 1997;Not appliable;Senegal;Senegalese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Fulbe first name.;57.6;57 ° 24 ' ;7.8;7 ° 48 '  North;v21;8.8;8.8;Venus;3168;Kuro;Kuro;Crater, craters;AA;8.8;7.8;57.6;;;;;Planetographic  +East  0 - 360;v21;Fulbe first name.;Africa;Senegal;Approved;1997;107;10.01.2006
Venus;KURUKULLA MONS;VEMO4870N10300;Named formation;Mountain;MO;KURUKULLA MONS;Approved by IAU in 1991;Not appliable;Tibet;Tibetan;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Etan (Tibet) goddess of wealth.;103;103 ° 0 ' ;48.7;48 ° 42 '  North;v11;59;;Venus;3170;Kurukulla Mons;Kurukulla Mons;Mons, montes;MO;59;48.7;103;48.6;48.5;103.5;102.5;Planetographic  +East  0 - 360;v11;Etan (Tibet) goddess of wealth.;Asia;Tibet;Approved;1991;64;10.01.2006
Venus;KUTUE TESSERA;VETE3950N10880;Named formation;Polygonal terrain;TE;KUTUE TESSERA;Approved by IAU in 1985;Not appliable;Siberia;Siberian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Ulchian (Siberia) folklore toad that brings happiness.;108.8;108 ° 12 ' ;39.5;39 ° 30 '  North;v11;653;;Venus;3172;Kutue Tessera;Kutue Tessera;Tessera, tesserae;TE;653;39.5;108.8;42.5;36.4;109.2;108.4;Planetographic  +East  0 - 360;v11;Ulchian (Siberia) folklore toad that brings happiness.;Asia;Siberia;Approved;1985;64;12/30/08
Venus;KVASHA PATERA;VEPE950S6900;Named formation;Complex crater;PE;Lidiya KVASHA;Approved by IAU in 1997;Mineralogist;U.R.S.S.;Soviet;20;20 th century;;1909;;1977;Meteorite researcher.;69;69 ° 0 ' ;-9.5;9 ° 30 '  South;v34;50;;Venus;3174;Kvasha Patera;Kvasha Patera;Patera, paterae;PE;50;-9.5;69;;;;;Planetographic  +East  0 - 360;v34;Lidiya. Soviet mineralogist, meteorite researcher (1909-1977).;Europe;Soviet;Approved;1997;107;12/30/08
Venus;KWANNON THOLUS;VETH2630S29680;Named formation;Small domical mountain;TH;KWANNON THOLUS;Approved by IAU in 1997;Not appliable;Japan;Japanese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Japanese Buddhist goddess of mercy.;296.8;296 ° 12 ' ;-26.3;26 ° 18 '  South;v53;135;;Venus;3175;Kwannon Tholus;Kwannon Tholus;Tholus, tholi;TH;135;-26.3;296.8;;;;;Planetographic  +East  0 - 360;v53;Japanese Buddhist goddess of mercy.;Asia;Japan;Approved;1997;83;10.01.2006
Venus;KYEN;VEAA620S6470;Named formation;Crater;AA;KYEN;Approved by IAU in 1997;Not appliable;Zaire;Zairian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Bantu first name.;64.7;64 ° 18 ' ;-6.2;6 ° 12 '  South;v34;5.2;5.2;Venus;3176;Kyen;Kyen;Crater, craters;AA;5.2;-6.2;64.7;;;;;Planetographic  +East  0 - 360;v34;Bantu first name.;Africa;Zaire;Approved;1997;107;10.01.2006
Venus;KYLLI;VEAA4110N6700;Named formation;Crater;AA;KYLLI;Approved by IAU in 1997;Not appliable;Finland;Finnish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Finnish first name.;67;67 ° 0 ' ;41.1;41 ° 6 '  North;v10;13.2;13.2;Venus;3177;Kylli;Kylli;Crater, craters;AA;13.2;41.1;67;;;;;Planetographic  +East  0 - 360;v10;Finnish first name.;Europe;Finland;Approved;1997;132;10.01.2006
Venus;LA FAYETTE;VEAA7020N10760;Named formation;Crater;AA;Marie LA FAYETTE;Approved by IAU in 1985;Novelist;France;French;17;17 th century;;1634;;1693;;107.6;107 ° 24 ' ;70.2;70 ° 12 '  North;v03;39.6;39.6;Venus;3187;La Fayette;La Fayette;Crater, craters;AA;39.6;70.2;107.6;70.2;70.1;107.5;107.5;Planetographic  +East  0 - 360;v03;Marie. French novelist (1634-1693).;Europe;France;Approved;1985;46;10.01.2006
Venus;LABE PATERA;VEPE5210N27310;Named formation;Complex crater;PE;Louise LABE;Dropped by IAU in 1991;Poet;France;French;16;16 th century;;1524;;1566;;273.1;273 ° 54 ' ;52.1;52 ° 6 '  North;v06;83;;Venus;3196;[LabÃ© Patera];Labe Patera;Patera, paterae;PE;83;52.1;273.1;52.1;52.1;273.8;272.5;Planetographic  +East  0 - 360;v06;Louise Charlin Perrin. French poet (1524-1566).;Europe;France;Dropped;1991;99;02.09.2011
Venus;LACHAPPELLE;VEAA2670N33670;Named formation;Crater;AA;Marie LACHAPPELLE;Approved by IAU in 1991;Doctor;France;French;18;18 th century;;1769;;1821;Medical researcher.;336.7;336 ° 18 ' ;26.7;26 ° 42 '  North;v19;36.8;36.8;Venus;3198;Lachappelle;Lachappelle;Crater, craters;AA;36.8;26.7;336.7;;;;;Planetographic  +East  0 - 360;v19;Marie. French medical researcher (1769-1821).;Europe;France;Approved;1991;100;10.01.2006
Venus;LACHESIS TESSERA;VETE4440N30010;Named formation;Polygonal terrain;TE;LACHESIS TESSERA;Approved by IAU in 1985;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Greek, one of three Fates.;300.1;300 ° 54 ' ;44.4;44 ° 24 '  North;v18;664;;Venus;3199;Lachesis Tessera;Lachesis Tessera;Tessera, tesserae;TE;664;44.4;300.1;47;42.2;303.1;297.7;Planetographic  +East  0 - 360;v18;Greek, one of three Fates.;Europe;Greek;Approved;1985;1;10.01.2006
Venus;LADA TERRA;VETA6250S2000;Named formation;Extensive land mass;TA;LADA TERRA;Approved by IAU in 1982;Not appliable;Slavic people;Slavic;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Slavic goddess of love.;20;20 ° 0 ' ;-62.5;62 ° 30 '  South;v56;8615;;Venus;3222;Lada Terra;Lada Terra;Terra, terrae;TA;8615;-62.5;20;-50;-75;110;285;Planetographic  +East  0 - 360;v56;Slavic goddess of love.;Europe;Slavic;Approved;1982;30;10.01.2006
Venus;LAGERLOF;VEAA8120N28520;Named formation;Crater;AA;Selma LAGERLOF;Approved by IAU in 1985;Novelist;Sweden;Swedish;20;20 th century;;1858;;1940;;285.2;285 ° 48 ' ;81.2;81 ° 12 '  North;v01;56;56;Venus;3232;LagerlÃ¶f;Lagerlof;Crater, craters;AA;56;81.2;285.2;81.1;81.1;286.9;283.6;Planetographic  +East  0 - 360;v01;Selma. Swedish novelist (1858-1940).;Europe;Sweden;Approved;1985;46;11/17/08
Venus;LAHAR MONS;VEMO1400N16200;Named formation;Mountain;MO;LAHAR MONS;Approved by IAU in 2003;Not appliable;Assyria;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian goddess of domestic animals.;162;162 ° 0 ' ;14;14 ° 0 '  North;v25;225;;Venus;3234;Lahar Mons;Lahar Mons;Mons, montes;MO;225;14;162;14.6;13;163;160.5;Planetographic  +East  0 - 360;v25;Assyro-Babylonian goddess of domestic animals.;Asia;Assyro-Babylonian;Approved;2003;127;10.01.2006
