BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Mercury;Surikov;MEAA3708S23507W;Named formation;Crater;AA;Vassily SURIKOV;IAU approuved 1979;Painter;Russia;from Russia;20;20 th century;???;1848;???;1916;???;235.07;124 ° 56 '  W;-37.08;38 ° 5 ' S;H-12;108.68;108.68;65;65;Mercury;5767;Surikov;Surikov;Crater, craters;AA;108.68;-37.08;235.07;-35.81;-38.36;236.67;233.47;Planetographic  +East  0 - 360;H-12;Vassily. Russian painter (1848-1916).;Europe;Russia;Approved;1979;80;07/03/2011;
Mercury;Sveinsdottir;MEAA281S10029E;Named formation;Crater;AA;J. SVEINSDOTTIR;IAU approuved Apr 8, 2008;Painter;Iceland;from Iceland;20;20 th century;???;1889;???;1966;???;100.29;100 ° 43 '  E;-2.81;3 ° 49 ' S;H-09;212.8;212.8;128;128;Mercury;14389;SveinsdÃ³ttir;Sveinsdottir;Crater, craters;AA;212.8;-2.81;100.29;-0.87;-4.74;102.44;98.14;Planetographic  +East  0 - 360;H-09;JÃºlÃ­ana. Icelandic painter and textile artist (1889-1966).;Europe;Iceland;Approved;Apr 8, 2008;210;07/03/2011;
Mercury;Takanobu;MEAA3065N25138W;Named formation;Crater;AA;Fujiwara TAKANOBU;IAU approuved 1985;Poet;Japan;from Japan;13;13 th century;???;1142;???;1205;???;251.38;108 ° 37 '  W;30.65;30 ° 21 ' N;H-03;72.28;72.28;43;43;Mercury;5830;Takanobu;Takanobu;Crater, craters;AA;72.28;30.65;251.38;31.5;29.8;252.36;250.39;Planetographic  +East  0 - 360;H-03;Fujiwara. Japanese poet and portrait artist (1142-1205).;Asia;Japan;Approved;1985;59;07/03/2011;
Mercury;Takayoshi;MEAA3724S19621W;Named formation;Crater;AA;TAKAYOSHI;IAU approuved 1979;Painter;Japan;from Japan;12;12 th century;???;???;???;???;???;196.21;163 ° 47 '  W;-37.24;38 ° 14 ' S;H-12;135.86;135.86;82;82;Mercury;5831;Takayoshi;Takayoshi;Crater, craters;AA;135.86;-37.24;196.21;-35.65;-38.84;198.21;194.2;Planetographic  +East  0 - 360;H-12;Japanese painter (12th century).;Asia;Japan;Approved;1979;80;07/03/2011;
Mercury;Tansen;MEAA413N28836W;Named formation;Crater;AA;TANSEN;IAU approuved 1976;Composer;India;from India;??;??;???;???;???;???;???;288.36;71 ° 38 '  W;4.13;4 ° 52 ' N;H-06;27.09;27.09;16;16;Mercury;5858;Tansen;Tansen;Crater, craters;AA;27.09;4.13;288.36;4.45;3.82;288.68;288.04;Planetographic  +East  0 - 360;H-06;Indian (Mogul) composer from the court of Akbar.;Asia;India;Approved;1976;80;07/03/2011;
Mercury;Thakur;MEAA298S29559W;Named formation;Crater;AA;Tagore aka R. THAKUR;IAU approuved 1976;Poet;India;from India;20;20 th century;???;1861;???;1941; Nobel Prize in literature in 1913;295.59;64 ° 25 '  W;-2.98;3 ° 59 ' S;H-06;111.05;111.05;67;67;Mercury;5990;ThÄkur;Thakur;Crater, craters;AA;111.05;-2.98;295.59;-1.67;-4.28;296.89;294.28;Planetographic  +East  0 - 360;H-06;R.. Bengalese poet and novelist (also known as Tagore), Nobel Prize in literature in 1913 (1861-1941).;Asia;India;Approved;1976;80;2/21/12;
Mercury;Theophanes;MEAA507S21732W;Named formation;Crater;AA;THEOPHANES;IAU approuved 1976;Painter;Byzance;from Byzance;15;15 th century;???;1330;???;1405;???;217.32;142 ° 41 '  W;-5.07;6 ° 4 ' S;H-07;46.39;46.39;28;28;Mercury;5964;Theophanes;Theophanes;Crater, craters;AA;46.39;-5.07;217.32;-4.52;-5.61;217.87;216.77;Planetographic  +East  0 - 360;H-07;Byzantine painter (c. 1330-1405).;Europe;Byzantine;Approved;1976;59;07/03/2011;
Mercury;Thoreau;MEAA595N22744W;Named formation;Crater;AA;Henry David THOREAU;IAU approuved 1985;Poet;U. S. A.;from U. S. A.;19;19 th century;???;1817;???;1862;???;227.44;132 ° 34 '  W;5.95;5 ° 3 ' N;H-07;71.71;71.71;43;43;Mercury;5979;Thoreau;Thoreau;Crater, craters;AA;71.71;5.95;227.44;6.79;5.11;228.28;226.59;Planetographic  +East  0 - 360;H-07;Henry David. American poet and philosopher (1817-1862).;North America;American;Approved;1985;59;07/03/2011;
Mercury;Tintoretto;MEAA4808S33705W;Named formation;Crater;AA;TINTORETTO;IAU approuved 1976;Painter;Italy;from Italy;16;16 th century;???;1518;???;1594;???;337.05;22 ° 57 '  W;-48.08;49 ° 5 ' S;H-11;94.21;94.21;57;57;Mercury;6022;Tintoretto;Tintoretto;Crater, craters;AA;94.21;-48.08;337.05;-46.97;-49.18;338.71;335.39;Planetographic  +East  0 - 360;H-11;Italian painter (1518-1594).;Europe;Italy;Approved;1976;59;07/03/2011;
Mercury;Tir Planitia;MEPL104S18331W;Named formation;Plain;PL;TIR PLANITIA;IAU approuved 1976;Not appliable;Norse;from Norse;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Norse word for Mercury.;183.31;176 ° 41 '  W;-1.04;2 ° 2 ' S;H-08;753.63;??;456;??;Mercury;6025;Tir Planitia;Tir Planitia;Planitia, planitiae;PL;753.63;-1.04;183.31;7.78;-8.35;189.7;176.25;Planetographic  +East  0 - 360;H-08;Norse word for Mercury.;Europe;Norse;Approved;1976;80;07/03/2011;
Mercury;Titian;MEAA366S31744W;Named formation;Crater;AA;Tiziano Vecellio TITIAN;IAU approuved 1976;Painter;Italy;from Italy;16;16 th century;???;8/90;???;1576;???;317.44;42 ° 34 '  W;-3.66;4 ° 40 ' S;H-06;109.15;109.15;66;66;Mercury;6034;Titian;Titian;Crater, craters;AA;109.15;-3.66;317.44;-2.38;-4.94;318.73;316.16;Planetographic  +East  0 - 360;H-06;Tiziano Vecellio. Italian Renaissance painter (c. 1488/90-1576).;Europe;Italy;Approved;1976;59;07/03/2011;
Mercury;To Ngoc Van;MEAA5250N24802W;Named formation;Crater;AA;To Ngoc Van TO NGOC VAN;IAU approuved Jul 9, 2009;Painter;Vietnam;from Vietnam;20;20 th century;???;1906;???;1954;???;248.02;111 ° 59 '  W;52.5;52 ° 30 ' N;H-03;71.08;71.08;43;43;Mercury;14589;To Ngoc Van;To Ngoc Van;Crater, craters;AA;71.08;52.5;248.02;53.34;51.67;249.39;246.65;Planetographic  +East  0 - 360;H-03;To Ngoc Van. Vietnamese painter (1906-1954).;Asia;Vietnam;Approved;Jul 9, 2009;211;07/03/2011;
Mercury;Tolkien;MEAA8880N14930E;Named formation;Crater;AA;John Ronald Reuel TOLKIEN;IAU approuved Aug 6, 2012;Author;England;from England;20;20 th century;???;1892;???;1973;???;149.3;149 ° 42 '  E;88.8;88 ° 12 ' N;H-01;50;50;30;30;Mercury;15025;Tolkien;Tolkien;Crater, craters;AA;50;88.8;149.3;;;;;Planetographic  +East  0 - 360;H-01;John Ronald Reuel. English author and philologist (1892-1973).;Europe;England;Approved;Aug 6, 2012;75;06/08/2012;
Mercury;Tolstoj;MEAA1624S19534W;Named formation;Crater;AA;Lev N. TOLSTOJ;IAU approuved 1976;Novelist;Russia;from Russia;20;20 th century;???;1828;???;1910;???;195.34;164 ° 40 '  W;-16.24;17 ° 14 ' S;H-08;355.55;355.55;215;215;Mercury;6052;Tolstoj;Tolstoj;Crater, craters;AA;355.55;-16.24;195.34;-12.07;-20.42;199.69;191;Planetographic  +East  0 - 360;H-08;Lev N.. Russian novelist (1828-1910).;Europe;Russia;Approved;1976;59;07/03/2011;
Mercury;Tricrena;MEAL0N32400W;Named formation;Albedo Feature;AL;TRICRENA;IAU approuved 1976;Not appliable;Roma;from Roma;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Albedo feature. Antoniadi map.;324;36 ° 0 '  W;0;0 ° 0 ' N;H-06;??;??;??;??;Mercury;6079;Tricrena;Tricrena;Albedo Feature;AL;0;0;324;;;;;Planetographic  +East  0 - 360;H-06;Albedo name for H-6, Kuiper region.;Europe;Roman;Approved;1976;60;07/03/2011;
Mercury;Tryggvadottir;MEAA8920N19350W;Named formation;Crater;AA;JÃnÃ­na TRYGGVADOTTIR;IAU approuved Aug 6, 2012;Artist;Iceland;from Iceland;20;20 th century;???;1913;???;1968;???;193.5;166 ° 30 '  W;89.2;89 ° 48 ' N;H-01;31;31;18;18;Mercury;15026;TryggvadÃ³ttir;Tryggvadottir;Crater, craters;AA;31;89.2;193.5;;;;;Planetographic  +East  0 - 360;H-01;NÃ­na (JÃ³nÃ­na) . Icelandic artist (1913-1968).;Europe;Iceland;Approved;Aug 6, 2012;210;06/08/2012;
Mercury;Tsai Wen Chi;MEAA2341N33704W;Named formation;Crater;AA;TSAI WEN CHI;IAU approuved 1976;Composer;China;from China;2;2 th century;???;???;???;???;???;337.04;22 ° 58 '  W;23.41;23 ° 35 ' N;H-02;123.8;123.8;74;74;Mercury;6116;Ts'ai Wen-Chi;Ts ai Wen Chi;Crater, craters;AA;123.8;23.41;337.04;24.86;21.95;338.63;335.46;Planetographic  +East  0 - 360;H-02;Han dynasty composer (second century A.D.).;Asia;China;Approved;1976;80;07/03/2011;
Mercury;Tsao Chan;MEAA1333S21781W;Named formation;Crater;AA;TSAO CHAN;IAU approuved 1976;Writer;China;from China;18;18 th century;???;1715;???;1763;???;217.81;142 ° 11 '  W;-13.33;14 ° 20 ' S;H-07;109.97;109.97;66;66;Mercury;6118;Ts'ao Chan;Ts ao Chan;Crater, craters;AA;109.97;-13.33;217.81;-12.04;-14.62;219.13;216.48;Planetographic  +East  0 - 360;H-07;Chinese writer (c. 1715-1763).;Asia;China;Approved;1976;59;07/03/2011;
Mercury;Tsurayuki;MEAA6301S33974W;Named formation;Crater;AA;Ki (Kino)TSURAYUKI;IAU approuved 1976;Author;Japan;from Japan;9;9 th century;???;???;???;945;???;339.74;20 ° 16 '  W;-63.01;64 ° 1 ' S;H-11;83.07;83.07;50;50;Mercury;6113;Tsurayuki;Tsurayuki;Crater, craters;AA;83.07;-63.01;339.74;-62.03;-63.98;341.89;337.59;Planetographic  +East  0 - 360;H-11;Ki (Kino). noted Japanese man of letters (c. 945).;Asia;Japan;Approved;1976;80;07/03/2011;
Mercury;Tung Yuan;MEAA7522N29651W;Named formation;Crater;AA;TUNG YUAN;IAU approuved 1979;Painter;China;from China;10;10 th century;???;???;???;???;???;296.51;63 ° 29 '  W;75.22;75 ° 47 ' N;H-01;60.46;60.46;36;36;Mercury;6132;Tung YÃ¼an;Tung Yuan;Crater, craters;AA;60.46;75.22;296.51;75.93;74.51;299.3;293.73;Planetographic  +East  0 - 360;H-01;Chinese painter (10th century).;Asia;China;Approved;1979;80;07/03/2011;
Mercury;Turgenev;MEAA6563N22364W;Named formation;Crater;AA;Ivan Sergeyevich TURGENEV;IAU approuved 1979;Writer;Russia;from Russia;19;19 th century;???;1818;???;1883;???;223.64;136 ° 22 '  W;65.63;65 ° 22 ' N;H-01;136.37;136.37;82;82;Mercury;6140;Turgenev;Turgenev;Crater, craters;AA;136.37;65.63;223.64;67.23;64.03;227.52;219.76;Planetographic  +East  0 - 360;H-01;Ivan Sergeyevich. Russian writer (1818-1883).;Europe;Russia;Approved;1979;80;07/03/2011;
Mercury;Tyagaraja;MEAA390N21125W;Named formation;Crater;AA;TYAGARAJA;IAU approuved 1976;Composer;India;from India;19;19 th century;???;1767;???;1847;???;211.25;148 ° 45 '  W;3.9;3 ° 6 ' N;H-08;96.88;96.88;58;58;Mercury;6161;Tyagaraja;Tyagaraja;Crater, craters;AA;96.88;3.9;211.25;5.03;2.76;212.39;210.11;Planetographic  +East  0 - 360;H-08;Indian composer (1767-1847).;Asia;India;Approved;1976;59;07/03/2011;
Mercury;Unkei;MEAA3181S29746W;Named formation;Crater;AA;UNKEI;IAU approuved 1976;Sculptor;Japan;from Japan;13;13 th century;???;1148;???;1223;???;297.46;62 ° 32 '  W;-31.81;32 ° 49 ' S;H-11;121.47;121.47;73;73;Mercury;6228;Unkei;Unkei;Crater, craters;AA;121.47;-31.81;297.46;-30.38;-33.24;299.14;295.78;Planetographic  +East  0 - 360;H-11;Japanese sculptor (c. 1148-1223).;Asia;Japan;Approved;1976;59;07/03/2011;
Mercury;Ustad Isa;MEAA3197S19391W;Named formation;Crater;AA;USTAD ISA;IAU approuved 1979;Architect;Turkey;from Turkey;17;17 th century;???;???;???;???;???;193.91;166 ° 5 '  W;-31.97;32 ° 58 ' S;H-12;137.78;137.78;83;83;Mercury;6249;Ustad Isa;Ustad Isa;Crater, craters;AA;137.78;-31.97;193.91;-30.35;-33.59;195.82;192.01;Planetographic  +East  0 - 360;H-12;Turkish/Persian architect (17th century).;Asia;Turkey;Approved;1979;80;07/03/2011;
Mercury;Valmiki;MEAA2363S21860W;Named formation;Crater;AA;VALMIKI;IAU approuved 1976;Poet;Sanskrit people;from Sanskrit people;-1;1 th century B.C.;???;???;???;???;???;218.6;141 ° 24 '  W;-23.63;24 ° 38 ' S;H-12;209.58;209.58;126;126;Mercury;6462;VÄlmiki;Valmiki;Crater, craters;AA;209.58;-23.63;218.6;-21.17;-26.09;221.29;215.91;Planetographic  +East  0 - 360;H-12;Sanskrit poet, author of the Ramayala (1st century B.C.).;Asia;Sanskrit;Approved;1976;80;07/03/2011;
Mercury;Van Dijck;MEAA7548N19311W;Named formation;Crater;AA;Anthony VAN DIJCK;IAU approuved 1979;Painter;Flanders;from Flanders;17;17 th century;???;1599;???;1641;???;193.11;166 ° 53 '  W;75.48;75 ° 31 ' N;H-01;101.23;101.23;61;61;Mercury;6309;Van Dijck;Van Dijck;Crater, craters;AA;101.23;75.48;193.11;76.67;74.29;197.85;188.36;Planetographic  +East  0 - 360;H-01;Anthony. Flemish painter (1599-1641).;Europe;Flemish;Approved;1979;59;07/03/2011;
Mercury;Van Eyck;MEAA4313N20063W;Named formation;Crater;AA;Jan VAN EYCK;IAU approuved 1979;Painter;Flanders;from Flanders;15;15 th century;???;1395;???;1441;???;200.63;159 ° 22 '  W;43.13;43 ° 52 ' N;H-03;271.18;271.18;164;164;Mercury;6310;Van Eyck;Van Eyck;Crater, craters;AA;271.18;43.13;200.63;46.32;39.95;205;196.27;Planetographic  +East  0 - 360;H-03;Jan. Flemish painter (c. 1395-1441).;Europe;Flemish;Approved;1979;59;07/03/2011;
Mercury;van Gogh;MEAA7684S22159W;Named formation;Crater;AA;Vincent Willem VAN GOGH;IAU approuved 1976;Painter;Netherlands;from Netherlands;19;19 th century;???;1853;???;1890;???;221.59;138 ° 25 '  W;-76.84;77 ° 50 ' S;H-15;99.4;99.4;60;60;Mercury;6312;van Gogh;van Gogh;Crater, craters;AA;99.4;-76.84;221.59;-75.67;-78;226.72;216.46;Planetographic  +East  0 - 360;H-15;Vincent Willem. Dutch painter (1853-1890).;Europe;Netherlands (Dutch);Approved;1976;59;07/03/2011;
Mercury;Velazquez;MEAA3770N30459W;Named formation;Crater;AA;Diego VELAZQUEZ;IAU approuved 1979;Painter;Spain;from Spain;17;17 th century;???;1599;???;1660;???;304.59;55 ° 25 '  W;37.7;37 ° 18 ' N;H-02;127.97;127.97;77;77;Mercury;6345;VelÃ¡zquez;Velazquez;Crater, craters;AA;127.97;37.7;304.59;39.2;36.2;306.49;302.69;Planetographic  +East  0 - 360;H-02;Diego. Spanish painter (1599-1660).;Europe;Spain;Approved;1979;59;07/03/2011;
Mercury;Verdi;MEAA6425N19038W;Named formation;Crater;AA;Giuseppe VERDI;IAU approuved 1979;Composer;Italy;from Italy;20;20 th century;???;1813;???;1901;???;190.38;169 ° 37 '  W;64.25;64 ° 45 ' N;H-03;144.55;144.55;87;87;Mercury;6354;Verdi;Verdi;Crater, craters;AA;144.55;64.25;190.38;65.94;62.55;194.28;186.49;Planetographic  +East  0 - 360;H-03;Giuseppe. Italian composer (1813-1901).;Europe;Italy;Approved;1979;59;07/03/2011;
Mercury;Victoria Rupes;MERU5271N32584W;Named formation;Scarp;RU;VICTORIA RUPES;IAU approuved 1976;Ship;Spain;from Spain;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Magellan's and Del Cano's ship, first voyage around the world.;325.84;34 ° 10 '  W;52.71;52 ° 17 ' N;H-02;346.95;??;210;??;Mercury;6379;Victoria Rupes;Victoria Rupes;Rupes, rupÄ“s;RU;346.95;52.71;325.84;56.4;48.73;326.44;323.85;Planetographic  +East  0 - 360;H-02;Spanish. Magellan's and Del Cano's ship, first voyage around the world.;Europe;Spain;Approved;1976;59;07/03/2011;
Mercury;Vincente;MEAA5673S21714W;Named formation;Crater;AA;Gil VINCENTE;IAU approuved 1979;Dramatist;Portugal;from Portugal;15;15 th century;???;1465;???;1537;???;217.14;142 ° 52 '  W;-56.73;57 ° 44 ' S;H-12;108.41;108.41;65;65;Mercury;6392;Vincente;Vincente;Crater, craters;AA;108.41;-56.73;217.14;-55.46;-58;219.46;214.82;Planetographic  +East  0 - 360;H-12;Gil. Portuguese dramatist (c. 1465-1537).;Europe;Portugal;Approved;1979;80;07/03/2011;
Mercury;Vivaldi;MEAA1377N27411W;Named formation;Crater;AA;Antonio VIVALDI;IAU approuved 1976;Composer;Italy;from Italy;18;18 th century;???;1678;???;1741;???;274.11;85 ° 53 '  W;13.77;13 ° 14 ' N;H-07;213.82;213.82;129;129;Mercury;6415;Vivaldi;Vivaldi;Crater, craters;AA;213.82;13.77;274.11;16.28;11.26;276.69;271.52;Planetographic  +East  0 - 360;H-07;Antonio. Italian composer (1678-1741).;Europe;Italy;Approved;1976;59;07/03/2011;
Mercury;Vlaminck;MEAA2851N34656W;Named formation;Crater;AA;Maurice de VLAMINCK;IAU approuved 1985;Painter;France;from France;20;20 th century;???;1876;???;1958;???;346.56;13 ° 26 '  W;28.51;28 ° 29 ' N;H-02;81.63;81.63;49;49;Mercury;6421;Vlaminck;Vlaminck;Crater, craters;AA;81.63;28.51;346.56;29.47;27.55;347.65;345.47;Planetographic  +East  0 - 360;H-02;Maurice de. French painter (1876-1958).;Europe;France;Approved;1985;59;07/03/2011;
Mercury;Vostok Rupes;MERU3782S34048W;Named formation;Scarp;RU;VOSTOK RUPES;IAU approuved 1976;Ship;Russia;from Russia;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Bellingshausen's ship for Antarctic exploration, 1819-21.;340.48;19 ° 31 '  W;-37.82;38 ° 49 ' S;H-11;124.33;??;75;??;Mercury;6450;Vostok Rupes;Vostok Rupes;Rupes, rupÄ“s;RU;124.33;-37.82;340.48;-36.41;-38.82;341.8;340.11;Planetographic  +East  0 - 360;H-11;Russian. Bellingshausen's ship for Antarctic exploration, 1819-21.;Europe;Russia;Approved;1976;59;07/03/2011;
Mercury;Vyasa;MEAA4980N27538W;Named formation;Crater;AA;VYASA;IAU approuved 1979;Poet;India;from India;-16;16 th century B.C.;???;???;???;-1500;???;275.38;84 ° 37 '  W;49.8;49 ° 12 ' N;H-02;296.8;296.8;179;179;Mercury;6461;VyÄsa;Vyasa;Crater, craters;AA;296.8;49.8;275.38;53.29;46.32;280.78;269.98;Planetographic  +East  0 - 360;H-02;Indian poet (fl. 1500 B.C.).;Asia;India;Approved;1979;59;07/03/2011;
Mercury;Wagner;MEAA6820S24507W;Named formation;Crater;AA;Richard WAGNER;IAU approuved 1976;Composer;Germany;from Germany;19;19 th century;???;1813;???;1883;???;245.07;114 ° 56 '  W;-68.2;69 ° 12 ' S;H-15;134.11;134.11;81;81;Mercury;6470;Wagner;Wagner;Crater, craters;AA;134.11;-68.2;245.07;-66.62;-69.77;249.31;240.82;Planetographic  +East  0 - 360;H-15;Richard. German composer (1813-1883).;Europe;Germany;Approved;1976;59;07/03/2011;
Mercury;Wang Meng;MEAA864N25594W;Named formation;Crater;AA;WANG MENG;IAU approuved 1976;Painter;China;from China;14;14 th century;???;1308;???;1385;???;255.94;104 ° 4 '  W;8.64;8 ° 22 ' N;H-07;165.12;165.12;99;99;Mercury;6486;Wang Meng;Wang Meng;Crater, craters;AA;165.12;8.64;255.94;10.58;6.71;257.9;253.98;Planetographic  +East  0 - 360;H-07;Chinese painter (1308-1385).;Asia;China;Approved;1976;59;07/03/2011;
Mercury;Warhol;MEAA254S35392W;Named formation;Crater;AA;Andy WARHOL;IAU approuved Apr 24, 2012;Artist;U. S. A.;from U. S. A.;20;20 th century;???;1928;???;1987;???;353.92;6 ° 5 '  W;-2.54;3 ° 32 ' S;H-06;91.35;91.35;55;55;Mercury;14975;Warhol;Warhol;Crater, craters;AA;91.35;-2.54;353.92;-1.47;-3.61;354.98;352.87;Planetographic  +East  0 - 360;H-06;Andy, American artist (1928-1987).;North America;American;Approved;Apr 24, 2012;75;4/24/12;
Mercury;Waters;MEAA896S25463W;Named formation;Crater;AA;McKinley Morganfield aka "Muddy" WATERS;IAU approuved Dec 19, 2012;Musician;United States;from United States;20;20 th century;???;1915;???;1983;???;254.63;105 ° 22 '  W;-8.96;9 ° 58 ' S;H-07;15.01;15.01;9;9;Mercury;15086;Waters;Waters;Crater, craters;AA;15.01;-8.96;254.63;-8.78;-9.14;254.8;254.46;Planetographic  +East  0 - 360;H-07;McKinley Morganfield ("Muddy"). American musician (1915-1983).;North America;United States;Approved;Dec 19, 2012;75;12/19/12;
Mercury;Wergeland;MEAA3787S30373W;Named formation;Crater;AA;Henrik Arnold WERGELAND;IAU approuved 1976;Poet;Norway;from Norway;19;19 th century;???;1808;???;1845;???;303.73;56 ° 16 '  W;-37.87;38 ° 52 ' S;H-11;42.23;42.23;25;25;Mercury;6522;Wergeland;Wergeland;Crater, craters;AA;42.23;-37.87;303.73;-37.37;-38.36;304.35;303.1;Planetographic  +East  0 - 360;H-11;Henrik Arnold. Norwegian poet (1808-1845).;Europe;Norway;Approved;1976;59;07/03/2011;
Mercury;Whitman;MEAA4139N24820W;Named formation;Crater;AA;Walter WHITMAN;IAU approuved 1985;Poet;U. S. A.;from U. S. A.;19;19 th century;???;1819;???;1892;???;248.2;111 ° 48 '  W;41.39;41 ° 37 ' N;H-03;64.39;64.39;38;38;Mercury;6536;Whitman;Whitman;Crater, craters;AA;64.39;41.39;248.2;42.15;40.63;249.2;247.19;Planetographic  +East  0 - 360;H-03;Walter. American poet (1819-1892).;North America;American;Approved;1985;59;07/03/2011;
Mercury;Wren;MEAA2476N32394W;Named formation;Crater;AA;Christopher WREN;IAU approuved 1979;Architect;England;from England;18;18 th century;???;1632;???;1723;???;323.94;36 ° 4 '  W;24.76;24 ° 14 ' N;H-02;204.28;204.28;123;123;Mercury;6580;Wren;Wren;Crater, craters;AA;204.28;24.76;323.94;27.16;22.36;326.58;321.3;Planetographic  +East  0 - 360;H-02;Christopher. English architect (1632-1723).;Europe;England;Approved;1979;59;07/03/2011;
Mercury;Xiao Zhao;MEAA1057N12391E;Named formation;Crater;AA;XIAO ZHAO;IAU approuved Apr 8, 2008;Painter;China;from China;12;12 th century;???;1130;???;1162;???;123.91;123 ° 5 '  E;10.57;10 ° 26 ' N;H-09;24.13;24.13;14;14;Mercury;14392;Xiao Zhao;Xiao Zhao;Crater, craters;AA;24.13;10.57;123.91;10.86;10.29;124.2;123.63;Planetographic  +East  0 - 360;H-09;Chinese painter (active 1130-1162).;Asia;China;Approved;Apr 8, 2008;211;07/03/2011;
Mercury;Yeats;MEAA948N32499W;Named formation;Crater;AA;William Butler YEATS;IAU approuved 1976;Poet;Ireland;from Ireland;20;20 th century;???;1865;???;1939;???;324.99;35 ° 1 '  W;9.48;9 ° 31 ' N;H-06;92.28;92.28;55;55;Mercury;6648;Yeats;Yeats;Crater, craters;AA;92.28;9.48;324.99;10.57;8.4;326.08;323.89;Planetographic  +East  0 - 360;H-06;William Butler. Irish poet and dramatist (1865-1939).;Europe;Ireland;Approved;1976;59;07/03/2011;
Mercury;Yoshikawa;MEAA8120N10600E;Named formation;Crater;AA;Hidetsugu Eiji YOSHIKAWA;IAU approuved Aug 6, 2012;Novelist;Japan;from Japan;20;20 th century;???;1892;???;1962;???;106;106 ° 0 '  E;81.2;81 ° 48 ' N;H-01;30;30;18;18;Mercury;15028;Yoshikawa;Yoshikawa;Crater, craters;AA;30;81.2;106;;;;;Planetographic  +East  0 - 360;H-01;Hidetsugu (Eiji). Japanese novelist (1892-1962).;Asia;Japan;Approved;Aug 6, 2012;75;06/08/2012;
Mercury;Yun Son Do;MEAA7350S24995W;Named formation;Crater;AA;YUN SON DO;IAU approuved 1976;Poet;Korea;from Korea;17;17 th century;???;1587;???;1671;???;249.95;110 ° 3 '  W;-73.5;74 ° 30 ' S;H-15;75.62;75.62;45;45;Mercury;6680;Yun SÇ’n-Do;Yun Son Do;Crater, craters;AA;75.62;-73.5;249.95;-72.61;-74.39;253.08;246.82;Planetographic  +East  0 - 360;H-15;Korean poet (1587-1671).;Asia;Korea;Approved;1976;59;07/03/2011;
Mercury;Zarya Rupes;MERU4259S33924W;Named formation;Scarp;RU;ZARYA RUPES;IAU approuved 1976;Ship;U. S. S. R.;from U. S. S. R.;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;USSR Motor-sail schooner to study Earth's magnetic field, 1953.;339.24;20 ° 46 '  W;-42.59;43 ° 35 ' S;H-11;120.88;??;73;??;Mercury;6704;Zarya Rupes;Zarya Rupes;Rupes, rupÄ“s;RU;120.88;-42.59;339.24;-41.85;-43.21;340.87;337.5;Planetographic  +East  0 - 360;H-11;USSR. Motor-sail schooner to study Earth's magnetic field, 1953.;Europe;Soviet;Approved;1976;59;07/03/2011;
